,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
2305,2.0,2013-06-18,70.0,57.0,64.0,,52.0,57.0,1.0,0.0,-,-,RA BR HZ,,0.01,29.36,30.0,12.1,2.0,12.4,2013,6,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,1.0,2013-06-19,75.0,53.0,64.0,-6.0,46.0,55.0,1.0,0.0,0416,1930, ,0.0,0.0,29.39,30.1,5.9,8.0,6.9,2013,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,2.0,2013-06-19,75.0,57.0,66.0,,46.0,56.0,0.0,1.0,-,-, ,,0.0,29.44,30.09,6.4,7.0,7.2,2013,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,1.0,2013-06-20,86.0,56.0,71.0,1.0,58.0,64.0,0.0,6.0,0416,1930, ,0.0,0.0,29.38,30.1,5.1,12.0,5.9,2013,6,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,2.0,2013-06-20,86.0,62.0,74.0,,57.0,64.0,0.0,9.0,-,-, ,,0.0,29.45,30.1,6.0,11.0,7.2,2013,6,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,1.0,2013-06-21,82.0,68.0,75.0,5.0,65.0,68.0,0.0,10.0,0416,1930,RA BR,0.1,0.79,29.34,30.04,7.4,19.0,9.5,2013,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,2.0,2013-06-21,85.0,70.0,78.0,,63.0,67.0,0.0,13.0,-,-,TSRA,,0.11,29.39,30.04,7.6,19.0,9.6,2013,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2312,1.0,2013-06-22,80.0,67.0,74.0,4.0,67.0,69.0,0.0,9.0,0417,1931,RA,0.0,0.04,29.3,30.01,3.1,22.0,8.4,2013,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,2.0,2013-06-22,83.0,70.0,77.0,,65.0,69.0,0.0,12.0,-,-, ,,0.0,29.37,30.0,4.8,20.0,7.8,2013,6,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,1.0,2013-06-23,87.0,66.0,77.0,7.0,68.0,71.0,0.0,12.0,0417,1931,RA,0.0,0.84,29.26,29.97,10.7,20.0,11.5,2013,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,2.0,2013-06-23,89.0,69.0,79.0,,66.0,70.0,0.0,14.0,-,-,TSRA,,0.1,29.34,29.97,9.3,20.0,9.5,2013,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2316,1.0,2013-06-24,89.0,67.0,78.0,7.0,67.0,69.0,0.0,13.0,0417,1931,BR,0.0,0.18,29.25,29.95,8.9,23.0,10.0,2013,6,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,2.0,2013-06-24,86.0,68.0,77.0,,65.0,69.0,0.0,12.0,-,-,HZ,,0.14,29.3,29.96,10.5,21.0,11.0,2013,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,1.0,2013-06-25,85.0,67.0,76.0,5.0,69.0,71.0,0.0,11.0,0417,1931,TSRA,0.0,0.03,29.13,29.86,4.5,19.0,6.9,2013,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2319,2.0,2013-06-25,87.0,70.0,79.0,,67.0,71.0,0.0,14.0,-,-,RA,,0.1,29.21,29.85,5.2,21.0,8.6,2013,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,1.0,2013-06-26,80.0,66.0,73.0,2.0,67.0,68.0,0.0,8.0,0418,1931,TSRA RA BR,0.0,1.48,29.05,29.76,2.2,16.0,7.4,2013,6,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2321,2.0,2013-06-26,81.0,68.0,75.0,,65.0,68.0,0.0,10.0,-,-,TS RA,,0.19,29.11,29.75,2.6,18.0,9.0,2013,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2322,1.0,2013-06-27,90.0,64.0,77.0,6.0,67.0,70.0,0.0,12.0,0418,1931,BR,0.1,0.92,29.01,29.73,7.2,29.0,7.2,2013,6,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,2.0,2013-06-27,91.0,66.0,79.0,,65.0,69.0,0.0,14.0,-,-,BR HZ,,0.59,29.08,29.71,6.1,29.0,6.8,2013,6,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,1.0,2013-06-28,83.0,67.0,75.0,4.0,61.0,66.0,0.0,10.0,0419,1931,RA,0.0,0.1,28.91,29.63,10.5,31.0,10.9,2013,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,2.0,2013-06-28,83.0,68.0,76.0,,60.0,65.0,0.0,11.0,-,-,RA,,0.16,28.97,29.62,9.0,29.0,9.8,2013,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,1.0,2013-06-29,72.0,64.0,68.0,-3.0,59.0,62.0,0.0,3.0,0419,1931,BR,0.0,0.0,28.97,29.66,12.0,2.0,12.3,2013,6,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,2.0,2013-06-29,72.0,64.0,68.0,,59.0,62.0,0.0,3.0,-,-,RA,,0.1,29.03,29.65,11.7,1.0,12.0,2013,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,1.0,2013-06-30,77.0,62.0,70.0,-2.0,52.0,59.0,0.0,5.0,0419,1931, ,0.0,0.0,29.2,29.88,13.8,2.0,13.9,2013,6,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,2.0,2013-06-30,76.0,64.0,70.0,,52.0,60.0,0.0,5.0,-,-, ,,0.0,29.25,29.86,14.0,1.0,14.2,2013,6,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,1.0,2013-07-01,75.0,59.0,67.0,-5.0,51.0,58.0,0.0,2.0,0420,1931, ,0.0,0.0,29.31,30.03,12.6,3.0,12.3,2013,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,2.0,2013-07-01,75.0,61.0,68.0,,50.0,58.0,0.0,3.0,-,-, ,,0.0,29.37,30.01,13.8,3.0,13.6,2013,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,1.0,2013-07-02,68.0,60.0,64.0,-8.0,52.0,57.0,1.0,0.0,0420,1931, ,0.0,0.1,29.33,30.05,11.0,3.0,11.2,2013,7,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,2.0,2013-07-02,68.0,62.0,65.0,,53.0,58.0,0.0,0.0,-,-,RA,,0.1,29.39,30.04,12.0,3.0,12.3,2013,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,1.0,2013-07-03,72.0,59.0,66.0,-6.0,60.0,62.0,0.0,1.0,0421,1931,DZ BR HZ,0.0,0.02,29.32,30.04,2.2,2.0,5.3,2013,7,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,2.0,2013-07-03,74.0,62.0,68.0,,60.0,62.0,0.0,3.0,-,-,TSRA RA,,0.07,29.38,30.03,0.5,36.0,4.2,2013,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2336,1.0,2013-07-04,83.0,56.0,70.0,-2.0,61.0,64.0,0.0,5.0,0422,1930,BR,0.0,0.0,29.34,30.05,4.4,20.0,5.1,2013,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,2.0,2013-07-04,83.0,61.0,72.0,,59.0,65.0,0.0,7.0,-,-,BR HZ,,0.0,29.41,30.05,7.3,19.0,7.7,2013,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,1.0,2013-07-05,86.0,60.0,73.0,1.0,61.0,66.0,0.0,8.0,0422,1930, ,0.0,0.0,29.33,30.04,3.7,19.0,4.8,2013,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,2.0,2013-07-05,87.0,63.0,75.0,,60.0,66.0,0.0,10.0,-,-, ,,0.0,29.39,30.03,5.1,20.0,5.9,2013,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,1.0,2013-07-06,83.0,65.0,74.0,2.0,65.0,68.0,0.0,9.0,0423,1930, ,0.0,0.0,29.29,30.01,4.1,19.0,4.5,2013,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,2.0,2013-07-06,82.0,71.0,77.0,,63.0,68.0,0.0,12.0,-,-, ,,0.0,29.36,30.0,5.4,19.0,5.9,2013,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,1.0,2013-07-07,88.0,70.0,79.0,7.0,67.0,71.0,0.0,14.0,0423,1930, ,0.0,0.0,29.26,29.97,6.6,21.0,6.8,2013,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,2.0,2013-07-07,89.0,70.0,80.0,,66.0,71.0,0.0,15.0,-,-, ,,0.0,29.33,29.96,8.0,21.0,8.2,2013,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,1.0,2013-07-08,86.0,70.0,78.0,5.0,71.0,74.0,0.0,13.0,0424,1929,TSRA RA BR,0.0,0.5,29.24,29.95,7.8,23.0,8.4,2013,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2345,2.0,2013-07-08,87.0,71.0,79.0,,70.0,72.0,0.0,14.0,-,-,RA BR,,0.84,29.31,29.95,10.0,22.0,10.5,2013,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,1.0,2013-07-09,85.0,73.0,79.0,6.0,74.0,75.0,0.0,14.0,0425,1929,BR,0.0,0.1,29.19,29.91,6.9,23.0,7.3,2013,7,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,2.0,2013-07-09,85.0,75.0,80.0,,72.0,75.0,0.0,15.0,-,-,RA BR HZ,,0.01,29.26,29.91,8.9,23.0,9.3,2013,7,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,1.0,2013-07-10,85.0,66.0,76.0,3.0,65.0,70.0,0.0,11.0,0425,1929, ,0.0,0.0,29.2,29.89,6.0,34.0,8.3,2013,7,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,2.0,2013-07-10,87.0,66.0,77.0,,65.0,69.0,0.0,12.0,-,-, ,,0.0,29.26,29.88,3.7,3.0,8.0,2013,7,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,1.0,2013-07-11,81.0,64.0,73.0,0.0,54.0,62.0,0.0,8.0,0426,1928, ,0.0,0.0,29.36,30.06,6.5,3.0,7.4,2013,7,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,2.0,2013-07-11,80.0,63.0,72.0,,52.0,61.0,0.0,7.0,-,-, ,,0.0,29.42,30.05,6.3,3.0,7.5,2013,7,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,1.0,2013-07-12,83.0,58.0,71.0,-2.0,53.0,61.0,0.0,6.0,0427,1928, ,0.0,0.0,29.38,30.1,4.0,8.0,4.8,2013,7,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,2.0,2013-07-12,82.0,60.0,71.0,,54.0,62.0,0.0,6.0,-,-, ,,0.0,29.44,30.09,4.1,8.0,5.4,2013,7,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,1.0,2013-07-13,84.0,62.0,73.0,0.0,59.0,65.0,0.0,8.0,0428,1927, ,0.0,0.0,29.41,30.12,6.8,9.0,7.5,2013,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,2.0,2013-07-13,83.0,67.0,75.0,,58.0,65.0,0.0,10.0,-,-, ,,0.0,29.47,30.11,6.4,9.0,7.1,2013,7,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,1.0,2013-07-14,88.0,72.0,80.0,7.0,66.0,71.0,0.0,15.0,0428,1927, ,0.0,0.0,29.47,30.17,6.7,9.0,7.6,2013,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,2.0,2013-07-14,88.0,73.0,81.0,,66.0,70.0,0.0,16.0,-,-, ,,0.0,29.52,30.16,8.2,8.0,8.5,2013,7,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,1.0,2013-07-15,89.0,71.0,80.0,6.0,71.0,74.0,0.0,15.0,0429,1926, ,0.0,0.09,29.52,30.23,4.3,8.0,5.1,2013,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359,2.0,2013-07-15,91.0,75.0,83.0,,71.0,74.0,0.0,18.0,-,-, ,,0.02,29.57,30.21,5.0,8.0,6.2,2013,7,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,1.0,2013-07-16,92.0,73.0,83.0,9.0,72.0,75.0,0.0,18.0,0430,1925, ,0.0,0.0,29.54,30.25,6.4,23.0,6.8,2013,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,2.0,2013-07-16,93.0,77.0,85.0,,70.0,75.0,0.0,20.0,-,-, ,,0.01,29.61,30.24,6.8,22.0,7.3,2013,7,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,1.0,2013-07-17,94.0,76.0,85.0,11.0,72.0,76.0,0.0,20.0,0431,1925, ,0.0,0.0,29.51,30.23,6.7,26.0,6.9,2013,7,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,2.0,2013-07-17,95.0,77.0,86.0,,70.0,75.0,0.0,21.0,-,-, ,,0.0,29.57,30.21,6.2,25.0,7.1,2013,7,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,1.0,2013-07-18,95.0,77.0,86.0,12.0,72.0,76.0,0.0,21.0,0432,1924, ,0.0,0.1,29.31,30.05,7.2,24.0,8.1,2013,7,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,2.0,2013-07-18,96.0,79.0,88.0,,71.0,76.0,0.0,23.0,-,-,TS,,0.0,29.38,30.04,8.8,23.0,9.4,2013,7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2366,1.0,2013-07-19,96.0,71.0,84.0,10.0,70.0,75.0,0.0,19.0,0433,1923,TS BR,0.0,0.58,29.1,29.83,13.3,25.0,14.0,2013,7,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2367,2.0,2013-07-19,97.0,75.0,86.0,,69.0,75.0,0.0,21.0,-,-,TS,,0.1,29.17,29.82,13.4,24.0,13.9,2013,7,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2368,1.0,2013-07-20,89.0,71.0,80.0,6.0,64.0,69.0,0.0,15.0,0433,1923, ,0.0,0.06,29.17,29.86,4.8,1.0,7.5,2013,7,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,2.0,2013-07-20,88.0,72.0,80.0,,63.0,69.0,0.0,15.0,-,-,RA,,0.01,29.23,29.85,3.8,3.0,7.2,2013,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,1.0,2013-07-21,88.0,68.0,78.0,4.0,65.0,69.0,0.0,13.0,0434,1922, ,0.0,0.01,29.18,29.89,2.8,7.0,6.7,2013,7,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,2.0,2013-07-21,89.0,72.0,81.0,,63.0,69.0,0.0,16.0,-,-, ,,0.0,29.24,29.88,2.9,11.0,7.9,2013,7,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,1.0,2013-07-22,87.0,71.0,79.0,5.0,66.0,71.0,0.0,14.0,0435,1921,TSRA RA,0.0,0.1,29.07,29.78,4.9,24.0,7.4,2013,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2373,2.0,2013-07-22,90.0,72.0,81.0,,64.0,70.0,0.0,16.0,-,-,TSRA,,0.1,29.14,29.77,5.2,21.0,7.4,2013,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2374,1.0,2013-07-23,78.0,63.0,71.0,-3.0,60.0,64.0,0.0,6.0,0436,1920, ,0.0,0.03,29.15,29.83,8.8,2.0,11.0,2013,7,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,2.0,2013-07-23,80.0,65.0,73.0,,58.0,64.0,0.0,8.0,-,-, ,,0.0,29.21,29.81,7.3,1.0,11.4,2013,7,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,1.0,2013-07-24,72.0,60.0,66.0,-8.0,51.0,58.0,0.0,1.0,0437,1919, ,0.0,0.0,29.31,30.01,7.8,5.0,8.1,2013,7,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,2.0,2013-07-24,73.0,62.0,68.0,,48.0,57.0,0.0,3.0,-,-, ,,0.0,29.38,30.01,10.1,5.0,10.5,2013,7,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,1.0,2013-07-25,81.0,57.0,69.0,-5.0,54.0,61.0,0.0,4.0,0438,1918, ,0.0,0.0,29.33,30.05,4.1,23.0,5.1,2013,7,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2379,2.0,2013-07-25,81.0,58.0,70.0,,52.0,60.0,0.0,5.0,-,-, ,,0.0,29.39,30.05,2.7,23.0,3.9,2013,7,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2380,1.0,2013-07-26,70.0,62.0,66.0,-8.0,61.0,63.0,0.0,1.0,0439,1918,RA BR,0.0,0.39,29.21,29.94,7.6,22.0,8.5,2013,7,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,2.0,2013-07-26,74.0,65.0,70.0,,58.0,62.0,0.0,5.0,-,-,RA,,0.01,29.28,29.94,9.3,21.0,10.2,2013,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,1.0,2013-07-27,65.0,55.0,60.0,-14.0,51.0,56.0,5.0,0.0,0440,1917, ,0.0,0.0,29.17,29.9,9.0,30.0,10.6,2013,7,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,2.0,2013-07-27,68.0,57.0,63.0,,49.0,55.0,2.0,0.0,-,-, ,,0.0,29.23,29.89,10.3,30.0,11.3,2013,7,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2384,1.0,2013-07-28,69.0,54.0,62.0,-12.0,50.0,55.0,3.0,0.0,0441,1916,RA,0.0,0.1,29.23,29.93,8.7,28.0,9.1,2013,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,2.0,2013-07-28,71.0,55.0,63.0,,47.0,54.0,2.0,0.0,-,-,RA,,0.1,29.3,29.94,9.5,26.0,9.8,2013,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,1.0,2013-07-29,76.0,57.0,67.0,-7.0,55.0,59.0,0.0,2.0,0442,1915, ,0.0,0.0,29.41,30.11,2.0,1.0,7.0,2013,7,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,2.0,2013-07-29,76.0,58.0,67.0,,53.0,59.0,0.0,2.0,-,-, ,,0.0,29.47,30.1,2.3,2.0,7.7,2013,7,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,1.0,2013-07-30,74.0,57.0,66.0,-8.0,59.0,62.0,0.0,1.0,0443,1914,RA,0.0,0.04,29.39,30.12,4.2,16.0,4.7,2013,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,2.0,2013-07-30,74.0,61.0,68.0,,56.0,61.0,0.0,3.0,-,-,RA,,0.1,29.46,30.12,5.5,16.0,6.0,2013,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,1.0,2013-07-31,75.0,62.0,69.0,-5.0,64.0,65.0,0.0,4.0,0444,1913,RA DZ BR,0.0,0.5,29.26,30.0,2.2,32.0,4.4,2013,7,31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,2.0,2013-07-31,75.0,64.0,70.0,,63.0,65.0,0.0,5.0,-,-,RA DZ BR HZ,,0.18,29.33,29.99,2.5,30.0,4.2,2013,7,31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2392,1.0,2013-08-01,81.0,61.0,71.0,-2.0,57.0,62.0,0.0,6.0,0445,1911, ,0.0,0.0,29.23,29.95,7.6,30.0,7.8,2013,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,2.0,2013-08-01,82.0,61.0,72.0,,54.0,62.0,0.0,7.0,-,-, ,,0.0,29.29,29.95,6.2,29.0,7.1,2013,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
